Type,Title,ID,jp,eng,Furigana,Image,Sound,Update
Anime,My neighbor Totoro,A-TonarinoTotoro-073,真っ黒クロスケさん　いませんか？,"Are you there, Mr. Dustbunny?",真っ黒[まっくろ]クロスケさん　いませんか？,"<img src=""A-TonariNoTotoro_1_0.11.45.490.jpg"">",[sound:A-TonariNoTotoro_1_0.11.43.500-0.11.47.480.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-074,お父さん！　やっぱり　この家　何かいる！,"Dad, there's definitely something here!",お 父[とう]さん！　やっぱり　この 家[うち]　 何[なに]かいる！,"<img src=""A-TonariNoTotoro_1_0.12.14.470.jpg"">",[sound:A-TonariNoTotoro_1_0.12.12.480-0.12.16.460.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-075,そりゃあ　すごいぞ！　お化け屋敷に住むのが　子供の時から　おとうさんの夢だったんだ。,That's exciting! I've always wanted to live in a haunted house.,そりゃあ　すごいぞ！　お 化け屋敷[ばけやしき]に 住[す]むのが　 子供[こども]の 時[とき]から　おとうさんの 夢[ゆめ]だったんだ。,"<img src=""A-TonariNoTotoro_1_0.12.19.730.jpg"">",[sound:A-TonariNoTotoro_1_0.12.16.460-0.12.23.000.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-076,大変！,I'm coming!,大変[たいへん]！,"<img src=""A-TonariNoTotoro_1_0.12.25.790.jpg"">",[sound:A-TonariNoTotoro_1_0.12.24.540-0.12.27.040.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-077,取った！　お姉ちゃん！,I got it. Sis!,取[と]った！　お 姉[ねえ]ちゃん！,"<img src=""A-TonariNoTotoro_1_0.13.13.740.jpg"">",[sound:A-TonariNoTotoro_1_0.13.12.490-0.13.14.990.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-078,アハハ　元気だねぇ。,You're full of energy!,アハハ　 元気[げんき]だねぇ。,"<img src=""A-TonariNoTotoro_1_0.13.40.465.jpg"">",[sound:A-TonariNoTotoro_1_0.13.38.960-0.13.41.970.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-079,この家を管理されてる　隣のおばあちゃんだよ。　応援に来てくださったんだ。,This is 'Nanny'. She looks after the house and came to help.,この 家[うち]を 管理[かんり]されてる　 隣[となり]のおばあちゃんだよ。　 応援[おうえん]に 来[き]てくださったんだ。,"<img src=""A-TonariNoTotoro_1_0.13.44.480.jpg"">",[sound:A-TonariNoTotoro_1_0.13.41.970-0.13.46.990.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-080,（サツキ）に　妹の（メイ）です　こんにちは。,"I'm Satsuki and this is my sister, Mei.",（サツキ）に　 妹[いもうと]の（メイ）です　こんにちは。,"<img src=""A-TonariNoTotoro_1_0.13.48.980.jpg"">",[sound:A-TonariNoTotoro_1_0.13.46.990-0.13.50.970.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-081,はい　こんにちは　賢そうな子だよぉ。,Nice to meet you both.,はい　こんにちは　 賢[かしこ]そうな 子[こ]だよぉ。,"<img src=""A-TonariNoTotoro_1_0.13.53.525.jpg"">",[sound:A-TonariNoTotoro_1_0.13.50.970-0.13.56.080.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-082,こんなに急ぎでなきゃ　家の　手入れも　しといたんだけんど。,I'd have cleaned up if I'd known you'd be this quick.,こんなに 急[いそ]ぎでなきゃ　 家[うち]の　 手入[てい]れも　しといたんだけんど。,"<img src=""A-TonariNoTotoro_1_0.13.58.025.jpg"">",[sound:A-TonariNoTotoro_1_0.13.56.080-0.13.59.970.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-083,ハハハ　これで十分ですよ。,"No, you've done plenty.",ハハハ　これで 十分[じゅうぶん]ですよ。,"<img src=""A-TonariNoTotoro_1_0.14.01.230.jpg"">",[sound:A-TonariNoTotoro_1_0.13.59.970-0.14.02.490.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-084,今時分は田んぼが忙しくって。　ンでも時々　掃除は　しといたんだ。,"Lately I've been so busy in the rice paddies, I only did a bit of dusting...",今時分[いまじぶん]は 田[た]んぼが 忙[いそが]しくって。　ンでも 時々[ときどき]　 掃除[そうじ]は　しといたんだ。,"<img src=""A-TonariNoTotoro_1_0.14.05.735.jpg"">",[sound:A-TonariNoTotoro_1_0.14.02.490-0.14.08.980.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-085,（メイ）　手　真っ黒じゃない　どうしたの？,What have you done to your hands?,（メイ）　 手[て]　 真っ黒[まっくろ]じゃない　どうしたの？,"<img src=""A-TonariNoTotoro_1_0.14.10.730.jpg"">",[sound:A-TonariNoTotoro_1_0.14.08.980-0.14.12.480.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-086,真っ黒クロスケ　逃げちゃった。,The dustbunny got away...,真っ黒[まっくろ]クロスケ　 逃[に]げちゃった。,"<img src=""A-TonariNoTotoro_1_0.14.13.740.jpg"">",[sound:A-TonariNoTotoro_1_0.14.12.480-0.14.15.000.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-087,あ　（メイ）の足！,"Your feet, too!",あ　（メイ）の 足[あし]！,"<img src=""A-TonariNoTotoro_1_0.14.16.025.jpg"">",[sound:A-TonariNoTotoro_1_0.14.15.000-0.14.17.050.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-088,あ　私のも真っ黒。,"Mine are black, too!",あ　 私[わたし]のも 真っ黒[まっくろ]。,"<img src=""A-TonariNoTotoro_1_0.14.21.990.jpg"">",[sound:A-TonariNoTotoro_1_0.14.20.490-0.14.23.490.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-089,うん…　こりゃ　ススワタリが出たな。,That must be the 'soot spreaders'.,うん…　こりゃ　ススワタリが 出[で]たな。,"<img src=""A-TonariNoTotoro_1_0.14.32.000.jpg"">",[sound:A-TonariNoTotoro_1_0.14.29.500-0.14.34.500.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-090,ススワタリ？　ススワタリって　こんなんで　ゾワゾワって動くもの？,"Those little, black, fuzzy things that fly?",ススワタリ？　ススワタリって　こんなんで　ゾワゾワって 動[うご]くもの？,"<img src=""A-TonariNoTotoro_1_0.14.37.485.jpg"">",[sound:A-TonariNoTotoro_1_0.14.34.500-0.14.40.470.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-091,ンだ　誰もいねえ古い家に　わいて　そこら中　ススとホコリだらけに　しちゃうのよぉ。,"That's right. They breed in empty old houses, and cover them with soot and dust.",ンだ　 誰[だれ]もいねえ 古[ふる]い 家[うち]に　わいて　そこら 中[じゅう]　ススとホコリだらけに　しちゃうのよぉ。,"<img src=""A-TonariNoTotoro_1_0.14.44.970.jpg"">",[sound:A-TonariNoTotoro_1_0.14.40.470-0.14.49.470.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-092,小ちぇ頃には　わしにも見えたが　そうか　あんたらにも見えたんけ。,"I could see them when I was little. Now you can too, huh?",小[しょう]ちぇ 頃[ごろ]には　わしにも 見[み]えたが　そうか　あんたらにも 見[み]えたんけ。,"<img src=""A-TonariNoTotoro_1_0.14.53.255.jpg"">",[sound:A-TonariNoTotoro_1_0.14.49.470-0.14.57.040.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-093,それは妖怪ですか？,Are they like goblins or something?,それは 妖怪[ようかい]ですか？,"<img src=""A-TonariNoTotoro_1_0.14.58.310.jpg"">",[sound:A-TonariNoTotoro_1_0.14.57.040-0.14.59.580.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-094,そったら　恐ろしげなもんじゃねえよ。,"Naah, nothing so scary.",そったら　 恐[おそ]ろしげなもんじゃねえよ。,"<img src=""A-TonariNoTotoro_1_0.15.01.530.jpg"">",[sound:A-TonariNoTotoro_1_0.14.59.580-0.15.03.480.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-095,ニコニコしとれば　悪さは　しねえし　いつの間にか　いねくなっちまうんだ。,"If you keep smiling, they'll soon leave the house.",ニコニコしとれば　 悪[わる]さは　しねえし　いつの 間[ま]にか　いねくなっちまうんだ。,"<img src=""A-TonariNoTotoro_1_0.15.06.975.jpg"">",[sound:A-TonariNoTotoro_1_0.15.03.480-0.15.10.470.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-096,今頃　天井裏で　引っ越しの　相談でも　ブッてんのかな。,"They're probably deciding where to go next, right now.",今頃[いまごろ]　 天井裏[てんじょううら]で　 引っ越[ひっこ]しの　 相談[そうだん]でも　ブッてんのかな。,"<img src=""A-TonariNoTotoro_1_0.15.12.720.jpg"">",[sound:A-TonariNoTotoro_1_0.15.10.470-0.15.14.970.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-097,（メイ）　みんな逃げちゃうってさ。　つまんない。,"Mei, they're going away. That's no fun.",（メイ）　みんな 逃[に]げちゃうってさ。　つまんない。,"<img src=""A-TonariNoTotoro_1_0.15.22.025.jpg"">",[sound:A-TonariNoTotoro_1_0.15.20.550-0.15.23.500.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-098,だって　こんなの出て来たら　どうすんの？,"What happens if a huge one comes out, like this?",だって　こんなの 出[で]て 来[き]たら　どうすんの？,"<img src=""A-TonariNoTotoro_1_0.15.25.000.jpg"">",[sound:A-TonariNoTotoro_1_0.15.23.500-0.15.26.500.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-099,（メイ）　怖くないもん。,I wouldn't be scared.,（メイ）　 怖[こわ]くないもん。,"<img src=""A-TonariNoTotoro_1_0.15.27.485.jpg"">",[sound:A-TonariNoTotoro_1_0.15.26.500-0.15.28.470.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-100,あら　じゃあ　夜になっても　お便所　一緒に行ってやんない。,"Okay then, I won't walk you to the bathroom at night.",あら　じゃあ　 夜[よる]になっても　お 便所[べんじょ]　 一緒[いっしょ]に 行[い]ってやんない。,"<img src=""A-TonariNoTotoro_1_0.15.30.480.jpg"">",[sound:A-TonariNoTotoro_1_0.15.28.470-0.15.32.490.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-101,アハハハ…　さあさ　掃除しよ　川で水をくんで来ておくんな。,"Okay, cleaning time. Could you get some water from the stream?",アハハハ…　さあさ　 掃除[そうじ]しよ　 川[かわ]で 水[みず]をくんで 来[き]ておくんな。,"<img src=""A-TonariNoTotoro_1_0.15.36.020.jpg"">",[sound:A-TonariNoTotoro_1_0.15.32.490-0.15.39.550.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-102,川で？　（メイ）も行く！,"From the stream? I'm coming, too!",川[かわ]で？　（メイ）も 行[い]く！,"<img src=""A-TonariNoTotoro_1_0.15.41.050.jpg"">",[sound:A-TonariNoTotoro_1_0.15.39.550-0.15.42.550.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-103,（メイ）は　そこで待ってな。,"Mei, wait there.",（メイ）は　そこで 待[ま]ってな。,"<img src=""A-TonariNoTotoro_1_0.15.46.420.jpg"">",[sound:A-TonariNoTotoro_1_0.15.45.170-0.15.47.670.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-104,お魚　取れた？,Did you get a fish?,お 魚[さかな]　 取[と]れた？,"<img src=""A-TonariNoTotoro_1_0.15.57.680.jpg"">",[sound:A-TonariNoTotoro_1_0.15.56.680-0.15.58.680.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-105,おばあちゃん　出た！,"Nanny, it's coming out!",おばあちゃん　 出[で]た！,"<img src=""A-TonariNoTotoro_1_0.16.11.420.jpg"">",[sound:A-TonariNoTotoro_1_0.16.10.160-0.16.12.680.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-106,よく　こぎな　水が冷たくなるまで。,"Good, keep pumping 'til the water gets cold.",よく　こぎな　 水[みず]が 冷[つめ]たくなるまで。,"<img src=""A-TonariNoTotoro_1_0.16.15.165.jpg"">",[sound:A-TonariNoTotoro_1_0.16.12.680-0.16.17.650.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-107,はい。,Okay!,はい。,"<img src=""A-TonariNoTotoro_1_0.16.18.400.jpg"">",[sound:A-TonariNoTotoro_1_0.16.17.650-0.16.19.150.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-108,ああ　さっきの…　何？　ご用？,May I help you?,ああ　さっきの…　 何[なに]？　ご 用[よう]？,"<img src=""A-TonariNoTotoro_1_0.17.02.690.jpg"">",[sound:A-TonariNoTotoro_1_0.17.00.680-0.17.04.700.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-109,（カンタ）　か…　母ちゃんが　ばあちゃんに…。,Huh... my Mom... for Granny.,（カンタ）　か…　 母[かあ]ちゃんが　ばあちゃんに…。,"<img src=""A-TonariNoTotoro_1_0.17.06.700.jpg"">",[sound:A-TonariNoTotoro_1_0.17.04.700-0.17.08.700.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-110,何？,Yes?,何[なに]？,"<img src=""A-TonariNoTotoro_1_0.17.10.420.jpg"">",[sound:A-TonariNoTotoro_1_0.17.09.670-0.17.11.170.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-111,ん！　あ…。　待って！　これ　何？,"Wait, what is it?",ん！　あ…。　 待[ま]って！　これ　 何[なに]？,"<img src=""A-TonariNoTotoro_1_0.17.17.670.jpg"">",[sound:A-TonariNoTotoro_1_0.17.15.680-0.17.19.660.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-112,（カンタ）か？,"Is that you, Kanta?",（カンタ）か？,"<img src=""A-TonariNoTotoro_1_0.17.20.660.jpg"">",[sound:A-TonariNoTotoro_1_0.17.19.660-0.17.21.660.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-113,ヤイ　お前ん家　お化け屋敷！,You live in a haunted house!,ヤイ　お 前[まえ]ん 家[うち]　お 化け屋敷[ばけやしき]！,"<img src=""A-TonariNoTotoro_1_0.17.26.425.jpg"">",[sound:A-TonariNoTotoro_1_0.17.23.680-0.17.29.170.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-114,アハハハ　そういうの　おとうさんにも覚えがあるな。,I did the same when I was his age.,アハハハ　そういうの　おとうさんにも 覚[おぼ]えがあるな。,"<img src=""A-TonariNoTotoro_1_0.17.40.685.jpg"">",[sound:A-TonariNoTotoro_1_0.17.38.180-0.17.43.190.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-115,男の子　嫌い！　でも　おばあちゃん家のオハギは　とっても好き！,I hate boys. But I really love Nanny's rice cakes!,男の子[おとこのこ]　 嫌[きら]い！　でも　おばあちゃん 家[か]のオハギは　とっても 好[す]き！,"<img src=""A-TonariNoTotoro_1_0.17.46.175.jpg"">",[sound:A-TonariNoTotoro_1_0.17.43.190-0.17.49.160.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-116,たんと　おあがり。,Eat as much as you want.,たんと　おあがり。,"<img src=""A-TonariNoTotoro_1_0.17.50.420.jpg"">",[sound:A-TonariNoTotoro_1_0.17.49.160-0.17.51.680.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-117,ご苦労さま。,Thank you!,ご 苦労[くろう]さま。,"<img src=""A-TonariNoTotoro_1_0.17.52.680.jpg"">",[sound:A-TonariNoTotoro_1_0.17.51.680-0.17.53.680.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-118,どうもありがとうございました。,Thank you very much for your help.,どうもありがとうございました。,"<img src=""A-TonariNoTotoro_1_0.17.57.685.jpg"">",[sound:A-TonariNoTotoro_1_0.17.56.180-0.17.59.190.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-119,さようなら。　さようなら。,Good bye!,さようなら。　さようなら。,"<img src=""A-TonariNoTotoro_1_0.18.00.680.jpg"">",[sound:A-TonariNoTotoro_1_0.17.59.190-0.18.02.170.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-120,お父さん　お家　ボロだから　つぶれちゃうよ。,"Dad, the house is going to fall down.",お 父[とう]さん　お 家[うち]　ボロだから　つぶれちゃうよ。,"<img src=""A-TonariNoTotoro_1_0.19.18.000.jpg"">",[sound:A-TonariNoTotoro_1_0.19.16.530-0.19.19.470.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-121,ハハハ　引っ越したばかりで　つぶれるのは困るな。,I hope not. We've only just moved in.,ハハハ　 引っ越[ひっこ]したばかりで　つぶれるのは 困[こま]るな。,"<img src=""A-TonariNoTotoro_1_0.19.22.980.jpg"">",[sound:A-TonariNoTotoro_1_0.19.19.470-0.19.26.490.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-122,みんな　笑ってみな　おっかないのは逃げちゃうから。,"Come on, let's laugh to keep the bogeymen away!",みんな　 笑[わら]ってみな　おっかないのは 逃[に]げちゃうから。,"<img src=""A-TonariNoTotoro_1_0.20.01.275.jpg"">",[sound:A-TonariNoTotoro_1_0.19.59.490-0.20.03.060.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-123,（メイ）　怖くないもん。　ハッハッハッハッ！,l'm not scared.,（メイ）　 怖[こわ]くないもん。　ハッハッハッハッ！,"<img src=""A-TonariNoTotoro_1_0.20.06.455.jpg"">",[sound:A-TonariNoTotoro_1_0.20.04.960-0.20.07.950.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-124,怖くないもん！,I mean it. I'm not scared!,怖[こわ]くないもん！,"<img src=""A-TonariNoTotoro_1_0.20.09.210.jpg"">",[sound:A-TonariNoTotoro_1_0.20.07.950-0.20.10.470.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-125,一　ニ　一　ニ　一　ニ…。,"One-two, one-two...",一　ニ　一　ニ　一　ニ…。,"<img src=""A-TonariNoTotoro_1_0.20.55.460.jpg"">",[sound:A-TonariNoTotoro_1_0.20.53.960-0.20.56.960.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-126,よし　洗濯　終わり。　わ！　わ！,Okay! Washing... finished!,よし　 洗濯[せんたく]　 終[お]わり。　わ！　わ！,"<img src=""A-TonariNoTotoro_1_0.21.08.215.jpg"">",[sound:A-TonariNoTotoro_1_0.21.05.970-0.21.10.460.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-127,出発！,Here we go!,出発[しゅっぱつ]！,"<img src=""A-TonariNoTotoro_1_0.21.21.015.jpg"">",[sound:A-TonariNoTotoro_1_0.21.18.490-0.21.23.540.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-128,おばあちゃん！,Nanny!,おばあちゃん！,"<img src=""A-TonariNoTotoro_1_0.21.38.455.jpg"">",[sound:A-TonariNoTotoro_1_0.21.36.950-0.21.39.960.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-129,こんにちは！　ご精が出ますね。,Hello! Hard at work?,こんにちは！　ご 精[せい]が 出[で]ますね。,"<img src=""A-TonariNoTotoro_1_0.21.42.235.jpg"">",[sound:A-TonariNoTotoro_1_0.21.39.960-0.21.44.510.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-130,おそろいで　お出かけかい！,Where're you all heading?,おそろいで　お 出[で]かけかい！,"<img src=""A-TonariNoTotoro_1_0.21.45.985.jpg"">",[sound:A-TonariNoTotoro_1_0.21.44.510-0.21.47.460.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-131,お母さんの　お見舞いに行くの！,To visit Mommy in the hospital!,お 母[かあ]さんの　お 見舞[みま]いに 行[い]くの！,"<img src=""A-TonariNoTotoro_1_0.21.48.965.jpg"">",[sound:A-TonariNoTotoro_1_0.21.47.460-0.21.50.470.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-132,そりゃ偉いよな　よろしく言っとくれ。,That's nice. Give her my regards!,そりゃ 偉[えら]いよな　よろしく 言[い]っとくれ。,"<img src=""A-TonariNoTotoro_1_0.21.52.970.jpg"">",[sound:A-TonariNoTotoro_1_0.21.50.470-0.21.55.470.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-133,あ　こっち　こっち。,This way.,あ　こっち　こっち。,"<img src=""A-TonariNoTotoro_1_0.22.24.215.jpg"">",[sound:A-TonariNoTotoro_1_0.22.12.960-0.22.35.470.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-134,こんにちは。　いらっしゃい。　あ！,Hello. Hello there.,こんにちは。　いらっしゃい。　あ！,"<img src=""A-TonariNoTotoro_1_0.22.44.230.jpg"">",[sound:A-TonariNoTotoro_1_0.22.42.240-0.22.46.220.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-135,お母さん!!　（メイ）　よく来てくれたわね。,"Mommy! So glad you came, my dear.",お 母[かあ]さん!!　（メイ）　よく 来[き]てくれたわね。,"<img src=""A-TonariNoTotoro_1_0.22.47.975.jpg"">",[sound:A-TonariNoTotoro_1_0.22.46.220-0.22.49.730.mp3],
Anime,My neighbor Totoro,A-TonarinoTotoro-136,お父さん　道　間違えちゃったんだよ。,Daddy took the wrong road.,お 父[とう]さん　 道[みち]　 間違[まちが]えちゃったんだよ。,"<img src=""A-TonariNoTotoro_1_0.22.50.980.jpg"">",[sound:A-TonariNoTotoro_1_0.22.49.730-0.22.52.230.mp3],
